Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
1326,995.603,254.819
1327,779.853,270.357
1328,528.055,289.395
1329,757.542,283.433
1330,1152.38,230.385
1331,601.202,292.976
1332,994.203,263.945
1333,830.798,249.157
1334,740.758,275.905
1335,606.775,287.105
1336,758.31,250.048
1337,1387.53,170.745
1338,857.201,268.514
1339,604.832,293.649
1340,685.963,283.888
1341,309.021,306.046
1342,969.188,255.989
1343,1214.52,223.415
1344,1064.93,245.995
1345,829.635,263.724
1346,1047.45,243.409
1347,926.458,264.111
1348,1138.56,240.558
1349,737.161,285.625
1350,518.201,307.301
1351,613.326,281.245
1352,760.674,285.451
1353,567.743,277.383
1354,521.2,314.815
1355,828.473,276.604
1356,1058.8,217.047
1357,888.472,282.911
1358,833.142,273.488
1359,938.871,242.547
1360,596.298,290.296
1361,944.87,252.342
1362,848.483,253.761
1363,1192.27,198.657
1364,1093.65,243.981
1365,1032.45,224.484
1366,1158.62,227.141
1367,1129.27,230.114
1368,872.591,265.058
1369,515.571,306.106
1370,1518.07,163.915
1371,720.426,289.832
1372,846.504,241.841
1373,1204.46,207.24
1374,399.496,289.616
1375,823.438,253.059
1376,1116.68,255.72
1377,900.683,264.704
1378,768.907,284.871
1379,452.734,305.155
1380,919.485,254.105
1381,312.496,294.568
1382,622.46,279.825
1383,792.421,260.869
1384,1172.75,237.101
1385,569.928,273.239
1386,373.76,318.123
1387,1233.64,204.311
1388,1147.49,243.808
1389,1001.23,237.067
1390,660.819,289.571
1391,1224.08,233.393
1392,984.144,253.317
1393,947.862,232.423
1394,819.011,256.001
1395,485.611,297.037
1396,788.539,286.262
1397,437.518,296.492
1398,686.381,290.291
1399,729.486,280.714
1400,853.606,287.267
1401,908.938,263.12
1402,1184.24,248.198
1403,433.528,309.827
1404,364.014,320.674
1405,506.709,296.335
1406,598.294,299.166
1407,1079.86,248.698
1408,804.49,274.772
1409,711.505,288.932
1410,1013.41,253.052
1411,726.185,286.14
1412,594.369,268.426
1413,1039.96,229.238
1414,809.142,284.57
1415,724.623,275.273
1416,690.772,294.014
1417,871.58,278.892
1418,712.784,295.523
1419,1291.51,200.674
1420,525.13,285.877
1421,368.538,313.654
1422,577.385,292.003
1423,757.112,270.043
1424,359.28,311.043
1425,818.619,296.729
1426,837.007,281.732
1427,263.166,317.63
1428,614.495,299.315
1429,424.836,317.685
1430,455.687,298.374
1431,337.079,310.273
1432,77.0593,307.838
1433,847.542,276.145
1434,1046.9,247.009
1435,993.566,251.069
1436,1208.06,228.024
1437,1506.74,166.018
1438,703.224,280.887
1439,820.858,269.564
1440,1043.16,254.591
1441,588.602,311.113
1442,918.568,276.362
1443,1137.38,227.686
1444,620.222,296.71
1445,548.581,303.413
1446,967.434,244.208
1447,1330.73,191.426
1448,1096.37,236.808
1449,471.631,309.039
1450,889.154,272.283
1451,1070.35,236.881
1452,866.281,274.952
1453,894.61,270.739
1454,925.927,275.412
1455,989.187,263.501
1456,351.326,304.241
1457,969.831,243.308
1458,498.905,307.908
1459,885.211,281.035
1460,1007.34,270.478
1461,452.593,319.77
1462,1386.17,184.286
1463,665.841,286.141
1464,1154.29,249.54
1465,1310.35,218.274
1466,870.038,269.606
1467,729.78,273.534
1468,739.59,289.376
1469,1134.49,230.896
1470,507.698,315.047
1471,985.853,258.564
1472,854.236,270.733
1473,915.539,239.102
1474,989.036,265.929
1475,954.761,271.22
1476,781.467,284.962
1477,1075.15,272.99
1478,882.758,284.549
1479,1030.02,267.892
1480,1424.24,192.687
1481,637.96,299.276
1482,900.641,266.563
1483,620.7,299.081
1484,1094.8,258.572
1485,1213.93,222.473
1486,843.959,270.295
1487,845.243,277.32
1488,956.498,270.166
1489,1423.27,183.836
1490,547.471,271.631
1491,1111.9,249.143
1492,559.952,303.801
1493,764.368,290.34
1494,636.835,289.437
1495,1016.15,268.299
1496,900.585,273.477
1497,1201.99,242.369
1498,1130.06,242.859
1499,700.457,287.335
1500,428.621,311.537
1501,1118.43,221.527
1502,259.292,303.622
1503,1111.84,248.538
1504,1025.53,256.624
1505,713.099,298.238
1506,598.961,287.732
1507,761.272,277.242
1508,745.427,283.326
1509,666.383,293.393
1510,885.629,281.734
1511,1103.8,250.401
1512,551.059,298.041
1513,139.834,322.512
1514,908.714,276.924
1515,308.006,301.953
1516,581.227,288.122
1517,1027.82,266.795
1518,651.235,293.333
1519,713.04,256.597
1520,951.905,273.815
1521,644.001,296.75
1522,944.234,263.792
1523,818.298,284.676
1524,1150.2,228.415
1525,683.518,301.452
1526,479.215,320.664
1527,252.815,331.738
1528,725.994,286.097
1529,468.347,315.923
1530,1118.58,268.782
1531,468.911,313.006
1532,450.449,294.513
1533,1121.83,260.111
1534,1040.98,246.546
1535,419.251,310.579
1536,555.528,312.385
1537,679.527,253.06
1538,1012.27,271.474
1539,433.495,299.143
1540,350.899,304.009
1541,466.19,309.545
1542,811.201,304.378
1543,689.461,297.4
1544,770.27,275.702
1545,935.312,279.248
1546,829.675,288.397
1547,654.531,299.776
1548,929.423,267.849
1549,877.008,265.583
1550,1003.94,258.506
1551,620.257,304.832
1552,957.51,262.216
1553,463.264,320.936
1554,1264.75,231.786
1555,648.697,310.215
1556,538.175,287.593
1557,508.629,301.121
1558,773.383,281.933
1559,528.898,309.02
1560,1397.77,198.098
1561,1132.7,231.761
1562,1062.97,246.685
1563,1185.33,231.17
1564,1016.14,267.387
1565,374.342,322.266
1566,561.311,302.327
1567,945.09,261.937
1568,1271.53,234.864
1569,378.957,309.744
1570,671.698,284.024
1571,750.662,267.742
1572,800.645,290.401
1573,733.146,299.462
1574,379.985,340.562
1575,1211.09,231.765
1576,447.418,312.766
1577,1058.48,257.847
1578,662.632,293.532
1579,914.367,283.809
1580,1023.08,256.38
1581,725.935,297.876
1582,1129.39,263.38
1583,1003.8,268.213
1584,627.816,300.543
1585,803.703,270.677
1586,462.726,322.589
1587,552.234,296.324
1588,701.063,292.871
1589,1065.43,273.404
1590,1070.62,264.576
1591,612.654,323.84
1592,1161.72,231.613
1593,665.742,283.391
1594,552.973,311.223
1595,541.653,285.848
1596,325.673,310.974
1597,639.644,298.387
1598,1088.61,255.555
1599,617.181,319.649
1600,1075.76,256.589
1601,687.071,273.697
1602,349.249,294.223
1603,760.095,263.482
1604,669.615,297.26
1605,942.727,266.06
1606,542.421,316.07
1607,700.718,285.061
1608,481.795,308.212
1609,448.299,314.115
1610,403.392,328.75
1611,664.033,290.985
1612,472.016,322.29
1613,614.446,297.618
1614,622.281,296.207
1615,1266.27,201.585
1616,1157.75,248.686
1617,677.695,308.212
1618,622.074,296.092
1619,127.207,322.137
1620,627.913,298.532
1621,681.338,298.56
1622,349.359,304.884
1623,803.936,289.82
1624,377.459,298.806
1625,943.592,276.554
1626,1120.35,240.688
1627,165.45,319.412
1628,454.147,316.767
1629,439.972,313.054
1630,859.277,280.614
1631,260.192,327.37
1632,748.855,296.615
1633,554.552,310.844
1634,1002.5,263.964
1635,217.43,320.954
1636,451.462,312.914
1637,565.752,300.701
1638,-89.1155,331.988
1639,149.184,316.322
1640,495.914,294.085
1641,928.52,270.514
1642,1235.43,227.843
1643,722.445,288.393
1644,1062.4,258.838
1645,505.532,310.46
1646,590.16,299.218
1647,1144.58,247.736
1648,988.271,275.354
1649,50.6392,323.718
1650,931.101,281.779
1651,874.49,279.43
1652,762.518,301.447
1653,290.325,299.491
1654,476.096,298.111
1655,891.697,281.979
1656,927.707,256.74
1657,794.121,294.298
1658,695.83,299.624
1659,866.94,291.926
1660,563.747,298.023
1661,899.19,267.826
1662,-136.815,314.007
1663,919.23,284.277
1664,661.461,283.823
1665,343.765,315.275
1666,1299.76,200.319
1667,769.049,277.488
1668,761.091,267.937
1669,467.725,321.991
1670,940.715,264.836
1671,534.699,299.713
1672,834.045,283.74
1673,88.9555,293.929
1674,1168.85,241.802
1675,957.261,281.353
1676,423.705,317.564
1677,1078.49,279.35
1678,894.983,259.804
1679,1277.44,214.333
1680,935.832,284.293
1681,578.97,289.292
1682,350.527,332.035
1683,932.154,263.577
1684,1043.87,268.52
1685,1018.95,276.023
1686,675.905,298.821
1687,1411.58,180.474
1688,525.607,287.78
1689,534.823,299.375
1690,707.672,302.495
1691,729.225,284.16
1692,359.402,298.007
1693,107.919,304.487
1694,863.035,289.056
1695,614.483,297.786
1696,419.007,312.323
1697,1226.06,238.523
1698,860.498,291.184
1699,432.582,315.787
1700,734.9,293.846
1701,842.216,294.135
1702,811.142,255.629
1703,855.283,275.551
1704,195.159,337.39
1705,1166.8,253.201
1706,714.066,308.341
1707,817.044,301.644
1708,963.57,285.247
1709,1135.93,222.311
1710,711.492,304.453
1711,1056.04,248.861
1712,882.049,272.463
1713,413.984,317.948
1714,608.12,291.098
1715,422.598,320.394
1716,315.089,304.382
1717,792.773,297.277
1718,1070.73,249.093
1719,565.163,318.311
1720,1014.52,254.692
1721,975.555,279.373
1722,1205.77,229.473
1723,536.52,301.882
1724,497.438,310.33
1725,904.055,275.079
1726,743.389,298.417
1727,477.344,300.544
1728,763.973,289.161
1729,1099.34,249.939
1730,468.512,311.721
1731,641.165,297.32
1732,1099.9,258.093
1733,607.04,308.208
1734,956.697,264.216
1735,525.619,309.341
1736,802.532,306.99
1737,898.094,278.665
1738,520.092,321.958
1739,784.013,287.416
1740,1012.75,263.708
1741,285.973,316.03
1742,757.416,297.526
1743,490.285,303.962
1744,816.076,286.027
1745,909.319,275.564
1746,857.2,291.282
1747,604.297,313.556
1748,1100.58,252.557
1749,737.694,298.7
1750,837.748,267.034
1751,686.051,301.248
1752,877.628,282.16
1753,682.929,284.289
1754,718.731,284.189
1755,556.568,309.345
1756,911.274,278.605
1757,713.551,314.656
1758,981.897,260.839
1759,1226.64,237.636
1760,705.361,287.642
1761,550.513,286.606
1762,1011.16,265.299
1763,574.016,298.449
1764,912.771,250.385
1765,501.799,296.621
1766,1014.19,251.815
1767,618.432,282.617
1768,629.224,306.748
1769,497.469,308.685
1770,481.37,296.365
1771,974.085,261.071
1772,485.764,297.302
1773,1049.3,261.019
1774,670.336,296.47
1775,599.916,280.662
1776,726.559,295.286
1777,1045.15,266.451
1778,426.211,308.792
1779,876.977,277.994
1780,498.47,302.518
1781,1150.62,225.549
1782,589.436,311.338
1783,810.175,279.751
1784,1094.85,252.433
1785,587.156,312.858
1786,1187.92,246.138
1787,562.737,317.172
1788,482.224,301.337
1789,821.375,282.163
1790,526.516,318.36
1791,1022.34,269.589
1792,769.219,282.244
1793,1279,232.573
1794,703.744,295.624
1795,999.438,276.943
1796,709.902,296.713
1797,1109.16,259.449
1798,621.145,290.52
1799,407.928,297.053
1800,437.583,322.759
1801,414.571,313.933
1802,1086.43,273.182
1803,1124.01,237.523
1804,1009.1,257.645
1805,1067.19,271.595
1806,896.815,274.67
1807,1154.71,238.326
1808,717.549,293.272
1809,704.886,301.975
1810,492.34,317.29
1811,808.789,289.209
1812,1064.03,255.331
1813,989.161,265.628
1814,570.689,299.181
1815,311.181,308.799
1816,719.57,306.155
1817,1006.42,269.719
1818,949.143,258.886
1819,1062.49,245.004
1820,870.12,279.311
1821,911.622,275.963
1822,454.372,319.354
1823,341.307,324.828
1824,1272.2,225.427
1825,831.061,283.614
1826,768.837,300.71
1827,881.298,269.919
1828,767.396,283.951
1829,625.305,299.294
1830,1263.81,236.259
1831,367.733,300.959
1832,1261.94,226.039
1833,654.984,304.829
1834,569.737,294.173
1835,767.59,273.275
1836,501.915,300.994
1837,722.088,298.82
1838,765.459,286.729
1839,286.414,320.124
1840,759.143,279.85
1841,896.308,281.357
1842,525.232,303.071
1843,367.987,328.125
1844,715.503,302.686
1845,981.356,274.721
1846,677.946,300.443
1847,878.713,280.965
1848,578.612,291.388
1849,624.823,292.856
1850,960.592,260.143
1851,558.741,305.448
1852,231.594,304.981
1853,621.836,292.577
1854,849.94,284.356
1855,1021.17,247.479
1856,341.771,320.552
1857,565.67,297.826
1858,1076.11,271.444
1859,-5.96627,319.357
1860,765.394,283.988
1861,1145.58,252.385
1862,502.141,300.517
1863,450.659,310.331
1864,921.344,267.606
1865,768.393,294.105
1866,333.674,327.078
1867,755.808,283.166
1868,582.261,307.433
1869,810.83,279.557
1870,421.422,312.485
1871,617.688,302.163
1872,629.049,293.32
1873,588.233,314.682
1874,959.621,261.031
1875,496.721,309.405
1876,826.501,291.458
1877,747.775,276.036
1878,703.239,299.72
1879,847.348,255.847
1880,599.378,280.241
1881,1051.31,263.124
1882,206.004,304.83
1883,1246.76,224.847
1884,719.966,282.949
1885,407.535,306.931
1886,460.324,302.77
1887,741.266,295.006
1888,718.455,293.425
1889,622.236,306.706
1890,1076.33,249.733
1891,1343.73,200.93
1892,288.788,308.41
1893,700.222,302.016
1894,572.845,292.839
1895,523.083,305.795
1896,474.289,296.342
1897,237.412,311.219
1898,441.117,296.331
1899,632.143,287.305
1900,1022.29,243.693
1901,920.052,281.285
1902,1031.61,286.873
1903,702.654,304.551
1904,935.122,264.046
1905,836.805,292.632
1906,923.919,271.851
1907,1223.85,237.044
1908,1062.88,260.781
1909,651.067,288.947
1910,404.419,314.009
1911,198.126,313.391
1912,513.597,306.353
1913,447.751,291.474
1914,816.514,283.837
1915,759.53,286.648
1916,682.438,291.159
1917,826.639,263.3
1918,841.738,280.654
1919,248.87,322.318
1920,732.1,285.433
1921,552.03,293.928
1922,427.28,302.479
1923,860.89,262.207
1924,699.743,288.841
1925,724.072,306.344
1926,480.162,311.753
1927,801.287,277.736
1928,384.33,301.874
1929,1092.27,234.88
1930,93.7849,337.781
1931,650.252,301.693
1932,523.376,303.358
1933,838.162,286.843
1934,19.8761,291.706
1935,278.278,318.556
1936,586.25,299.862
1937,693.748,293.83
1938,947.137,273.951
1939,474.675,321.116
1940,462.04,314.463
1941,689.456,298.945
1942,455.688,304.072
1943,792.86,275.704
1944,955.669,260.592
1945,890.304,274.345
1946,489.256,298.794
1947,659.769,271.167
1948,372.882,282.188
1949,560.412,279.508
1950,525.905,312.177
1951,702.276,296.329
1952,1209.78,239.804
1953,742.175,292.355
1954,498.16,308.569
1955,448.651,303.013
1956,790.175,286.415
1957,302.217,311.707
1958,819.352,263.55
1959,655.907,289.978
1960,37.3825,319.631
1961,1141.51,247.696
1962,715.865,291.297
1963,176.596,318.383
1964,953.153,259.058
1965,1199.53,224.282
1966,879.505,258.09
1967,825.871,279.477
1968,658.798,292.782
1969,546.165,311.719
1970,773.573,300.038
1971,937.059,269.105
1972,1000.38,271.995
1973,1145.5,241.601
1974,415.309,305.614
1975,997.28,272.863
1976,419.864,311.434
1977,970.494,256.799
1978,661.033,301.709
1979,760.119,287.326
1980,-229.3,303.462
1981,802.012,294.25
1982,698.406,294.809
1983,133.118,310.097
1984,565.037,297.756
1985,865.711,277.858
1986,918.459,280.649
1987,720.784,291.914
1988,546.148,302.979
1989,376.357,309.059
1990,492.081,304.626
1991,496.338,297.558
1992,1179.64,237.561
1993,733.88,293.342
1994,1212.37,216.687
1995,734.565,299.115
1996,848.384,285.498
1997,693.287,305.015
1998,372.298,309.679
1999,571.022,297.279
2000,1069.69,257.737
2001,648.938,295.109
2002,583.351,305.043
2003,154.998,319.679
2004,860.721,275.106
2005,949.576,278.823
2006,673.685,297.493
2007,961.684,263.139
2008,762.39,287.443
2009,662.828,294.866
2010,1004.09,266.459
2011,942.586,254.65
2012,906.864,257.274
2013,390.702,293.681
2014,486.959,302.72
2015,1149.85,228.072
2016,574.023,314.235
2017,702.384,280.318
2018,1066.54,249.123
2019,837.048,280.363
2020,1273.24,237.822
2021,585.047,318.794
2022,613.806,308.095
2023,817.087,287.479
2024,879.868,291.666
2025,618.468,286.287
2026,1063.52,249.46
2027,459.615,313.188
2028,509.619,308.665
2029,1102.41,260.479
2030,611.968,299.106
2031,178.409,322.163
2032,732.467,291.593
2033,852.045,273.454
2034,1042.84,260.125
2035,347.052,315.69
2036,747.059,285.304
2037,726.929,291.992
2038,667.074,282.538
2039,690.639,283.817
2040,212.763,325.242
2041,559.953,294.451
2042,996.516,266.76
2043,871.514,277.923
2044,654.117,296.492
2045,816.493,282.095
2046,747.437,300.933
2047,589.655,306.594
2048,886.648,282.766
2049,424.246,305.797
2050,1244.47,234.944
2051,1115.39,250.007
2052,463.364,315.088
2053,541.904,297.636
2054,495.977,297.712
2055,945.038,265.947
2056,847.996,264.052
2057,975.631,271.149
2058,681.063,297.787
2059,737.39,311.416
2060,457.718,293.204
2061,1106.06,234.645
2062,854.174,277.013
2063,813.697,275.438
2064,966.739,267.284
2065,1017.54,257.037
2066,880.985,274.52
2067,993.457,270.91
2068,722.593,282.942
2069,801.385,288.767
2070,1013.67,259.871
2071,660.818,295.292
2072,722.131,271.17
2073,936.509,268.296
2074,663.707,289.756
2075,372.853,323.025
2076,613.997,306.757
2077,483.402,295.561
2078,783.119,269.428
2079,572.578,303.362
2080,683.717,297.447
2081,507.87,316.841
2082,394.216,304.91
2083,923.919,264.044
2084,526.249,298.463
2085,319.867,310.527
2086,981.157,275.671
2087,928.232,267.829
2088,712.214,293.491
2089,821.363,278.602
2090,707.387,296.793
2091,331.972,302.962
2092,484.504,302.703
2093,828.193,265.956
2094,-38.1503,308.832
2095,857.656,277.818
2096,1205.62,221.097
2097,704.433,278.976
2098,624.295,302.376
2099,499.283,324.433
2100,1289.22,226.126
2101,561.26,272.801
2102,1237.72,217.202
2103,656.456,310.717
2104,538.747,298.366
2105,611.572,302.968
2106,849.445,274.34
2107,1013.84,262.659
2108,1308.85,211.584
2109,828.201,265.904
2110,691.428,290.818
2111,951.752,274.718
2112,892.879,269.829
2113,543.866,301.101
2114,757.555,274.625
2115,749.184,293.047
2116,880.31,277.587
2117,726.215,290.652
2118,857.957,268.909
2119,386.774,312.21
2120,878.763,268.116
2121,914.114,266.713
2122,885.72,266.534
2123,513.923,298.309
2124,671.729,285.114
2125,458.792,305.156
2126,860.729,288.249
2127,920.908,268.648
2128,919.813,276.382
2129,646.812,288.542
2130,391.654,302.843
2131,470.929,305.056
2132,1162.02,249.667
2133,630.91,296.151
2134,37.7879,306.071
2135,782.104,294.403
2136,309.262,318.12
2137,471.075,293.3
2138,593.303,282.493
2139,956.168,267.093
2140,590.274,275.946
2141,324.446,314.976
2142,77.3709,296.482
2143,208.726,300.402
2144,533.285,317.656
2145,849.562,266.335
2146,248.903,308.086
2147,538.895,320.038
2148,303.527,311.047
2149,419.613,300.124
2150,510.003,292.322
2151,522.778,299.886
2152,657.693,286.999
2153,630.011,296.056
2154,501.206,283.952
2155,424.895,275.498
2156,657.903,277.881
2157,520.992,293.773
2158,383.476,305.586
2159,540.395,290.907
2160,468.425,294.875
2161,396.051,310.663
2162,837.686,286.813
2163,1313.83,233.173
2164,390.151,318.389
2165,987.801,276.819
2166,691.36,305.517
2167,580.813,301.276
2168,554.468,312.513
2169,739.674,292.743
2170,629.242,273.96
2171,97.726,310.116
2172,841.878,260.432
2173,700.672,291.43
2174,725.406,288.877
2175,170.207,310.238
2176,455.1,313.195
2177,744.338,277.908
2178,381.924,318.246
2179,408.353,329.967
2180,918.322,259.192
2181,301.696,283.809
2182,385.632,280.682
2183,574.806,293.797
2184,977.621,243.85
2185,818.537,280.355
2186,463.239,306.556
2187,512.545,306.232
2188,1070.01,242.402
2189,1185.3,226.812
2190,613.601,316.074
2191,166.307,332.561
2192,82.695,315.847
2193,490.452,322.472
2194,691.552,283.311
2195,1212.09,210.414
2196,671.421,284.201
2197,364.767,291.602
2198,651.211,313.071
2199,282.082,297.071
2200,841.429,261.358
2201,325.427,318.842
2202,131.653,313.219
2203,214.929,301.25
2204,-37.4456,314.692
2205,781.817,263.939
2206,687.496,279.369
2207,542.933,280.745
2208,973.353,254.158
2209,820.05,282.157
2210,745.61,290.659
2211,796.158,278.881
2212,468.568,313.873
2213,415.073,304.613
